dte,Gage02161000,Flow02161000,Gage02169500,Flow02169500,Gage02168504,Flow02168504
10DEC17:00:00:00,4.47,2960,4.16,4990,3.96,1030
10DEC17:00:15:00,4.43,2890,4.16,4990,3.97,1030
10DEC17:00:30:00,4.37,2780,4.16,4990,3.95,1020
10DEC17:00:45:00,4.32,2690,4.15,4970,3.96,1030
10DEC17:01:00:00,4.28,2620,4.15,4970,3.97,1030
10DEC17:01:15:00,4.25,2570,4.15,4970,3.95,1020
10DEC17:01:30:00,4.22,2510,4.15,4970,3.95,1020
10DEC17:01:45:00,4.21,2500,4.15,4970,3.96,1030
10DEC17:02:00:00,4.2,2480,4.15,4970,3.96,1030
10DEC17:02:15:00,4.18,2450,4.15,4970,3.96,1030
10DEC17:02:30:00,4.19,2460,4.15,4970,3.97,1030
10DEC17:02:45:00,4.18,2450,4.14,4940,3.96,1030
10DEC17:03:00:00,4.18,2450,4.13,4910,3.97,1030
10DEC17:03:15:00,4.18,2450,4.12,4890,3.97,1030
10DEC17:03:30:00,4.17,2430,4.12,4890,3.96,1030
10DEC17:03:45:00,4.16,2410,4.11,4860,3.97,1030
10DEC17:04:00:00,4.18,2450,4.1,4830,3.97,1030
10DEC17:04:15:00,4.17,2430,4.09,4810,3.97,1030
10DEC17:04:30:00,4.16,2410,4.08,4780,3.97,1030
10DEC17:04:45:00,4.16,2410,4.07,4760,3.97,1030
10DEC17:05:00:00,4.17,2430,4.05,4700,3.97,1030
10DEC17:05:15:00,4.16,2410,4.05,4700,3.97,1030
10DEC17:05:30:00,4.17,2430,4.03,4650,3.96,1030
10DEC17:05:45:00,4.17,2430,4.02,4630,3.96,1030
10DEC17:06:00:00,4.18,2450,4.01,4600,3.97,1030
10DEC17:06:15:00,4.17,2430,4.01,4600,3.97,1030
10DEC17:06:30:00,4.17,2430,4,4580,3.97,1030
10DEC17:06:45:00,4.17,2430,3.99,4550,3.97,1030
10DEC17:07:00:00,4.17,2430,3.98,4530,3.97,1030
10DEC17:07:15:00,4.17,2430,3.97,4500,3.96,1030
10DEC17:07:30:00,4.17,2430,3.96,4470,3.97,1030
10DEC17:07:45:00,4.17,2430,3.95,4450,3.97,1030
10DEC17:08:00:00,4.18,2450,3.94,4420,3.96,1030
10DEC17:08:15:00,4.18,2450,3.93,4400,3.97,1030
10DEC17:08:30:00,4.18,2450,3.92,4370,3.97,1030
10DEC17:08:45:00,4.19,2460,3.91,4350,3.97,1030
10DEC17:09:00:00,4.14,2380,3.9,4320,3.96,1030
10DEC17:09:15:00,4.08,2280,3.89,4300,3.96,1030
10DEC17:09:30:00,4.03,2190,3.88,4270,3.96,1030
10DEC17:09:45:00,3.94,2040,3.87,4250,3.97,1030
10DEC17:10:00:00,3.84,1870,3.86,4220,3.95,1020
10DEC17:10:15:00,3.75,1720,3.84,4170,3.96,1030
10DEC17:10:30:00,3.69,1630,3.83,4150,3.96,1030
10DEC17:10:45:00,3.64,1550,3.82,4120,3.96,1030
10DEC17:11:00:00,3.61,1510,3.81,4100,3.96,1030
10DEC17:11:15:00,3.59,1470,3.8,4080,3.96,1030
10DEC17:11:30:00,3.57,1440,3.79,4050,3.96,1030
10DEC17:11:45:00,3.56,1430,3.78,4030,3.96,1030
10DEC17:12:00:00,3.56,1430,3.77,4000,3.96,1030
10DEC17:12:15:00,3.55,1410,3.77,4000,3.96,1030
10DEC17:12:30:00,3.54,1400,3.76,3980,3.96,1030
10DEC17:12:45:00,3.54,1400,3.75,3960,3.96,1030
10DEC17:13:00:00,3.53,1380,3.74,3930,3.96,1030
10DEC17:13:15:00,3.53,1380,3.74,3930,3.96,1030
10DEC17:13:30:00,3.53,1380,3.73,3910,3.96,1030
10DEC17:13:45:00,3.53,1380,3.73,3910,3.96,1030
10DEC17:14:00:00,3.52,1370,3.72,3880,3.96,1030
10DEC17:14:15:00,3.52,1370,3.71,3860,3.96,1030
10DEC17:14:30:00,3.52,1370,3.71,3860,3.96,1030
10DEC17:14:45:00,3.52,1370,3.7,3840,3.96,1030
10DEC17:15:00:00,3.51,1360,3.7,3840,3.96,1030
10DEC17:15:15:00,3.51,1360,3.7,3840,3.96,1030
10DEC17:15:30:00,3.51,1360,3.69,3810,3.96,1030
10DEC17:15:45:00,3.51,1360,3.69,3810,3.96,1030
10DEC17:16:00:00,3.5,1340,3.69,3810,3.96,1030
10DEC17:16:15:00,3.51,1360,3.68,3790,3.96,1030
10DEC17:16:30:00,3.5,1340,3.68,3790,3.96,1030
10DEC17:16:45:00,3.5,1340,3.68,3790,3.96,1030
10DEC17:17:00:00,3.5,1340,3.67,3770,3.96,1030
10DEC17:17:15:00,3.5,1340,3.67,3770,3.96,1030
10DEC17:17:30:00,3.53,1380,3.66,3740,3.96,1030
10DEC17:17:45:00,3.62,1520,3.65,3720,3.96,1030
10DEC17:18:00:00,3.69,1630,3.64,3700,3.97,1030
10DEC17:18:15:00,3.73,1690,3.63,3670,3.97,1030
10DEC17:18:30:00,3.74,1710,3.62,3650,3.97,1030
10DEC17:18:45:00,3.77,1760,3.61,3630,3.96,1030
10DEC17:19:00:00,3.78,1770,3.59,3580,3.97,1030
10DEC17:19:15:00,3.81,1820,3.58,3560,3.97,1030
10DEC17:19:30:00,3.82,1840,3.56,3520,3.97,1030
10DEC17:19:45:00,3.82,1840,3.55,3490,3.96,1030
10DEC17:20:00:00,3.84,1870,3.53,3450,3.96,1030
10DEC17:20:15:00,3.83,1850,3.51,3400,3.96,1030
10DEC17:20:30:00,3.83,1850,3.5,3380,3.97,1030
10DEC17:20:45:00,3.83,1850,3.48,3340,3.96,1030
10DEC17:21:00:00,3.85,1890,3.46,3300,3.96,1030
10DEC17:21:15:00,3.86,1900,3.45,3270,3.96,1030
10DEC17:21:30:00,3.84,1870,3.43,3230,3.96,1030
10DEC17:21:45:00,3.85,1890,3.41,3190,3.96,1030
10DEC17:22:00:00,3.84,1870,3.4,3170,3.96,1030
10DEC17:22:15:00,3.85,1890,3.38,3120,3.97,1030
10DEC17:22:30:00,3.84,1870,3.37,3100,3.97,1030
10DEC17:22:45:00,3.84,1870,3.35,3060,3.96,1030
10DEC17:23:00:00,3.85,1890,3.34,3040,3.97,1030
10DEC17:23:15:00,3.86,1900,3.32,3000,3.96,1030
10DEC17:23:30:00,3.85,1890,3.31,2980,3.96,1030
10DEC17:23:45:00,3.86,1900,3.3,2960,3.96,1030
11DEC17:00:00:00,3.85,1890,3.29,2940,3.96,1030
11DEC17:00:15:00,3.85,1890,3.27,2900,3.96,1030
11DEC17:00:30:00,3.86,1900,3.26,2880,3.96,1030
11DEC17:00:45:00,3.85,1890,3.25,2860,3.96,1030
11DEC17:01:00:00,3.87,1920,3.24,2840,3.95,1020
11DEC17:01:15:00,3.86,1900,3.24,2840,3.95,1020
11DEC17:01:30:00,3.85,1890,3.23,2820,3.96,1030
11DEC17:01:45:00,3.86,1900,3.22,2800,3.95,1020
11DEC17:02:00:00,3.85,1890,3.21,2780,3.95,1020
11DEC17:02:15:00,3.86,1900,3.21,2780,3.95,1020
11DEC17:02:30:00,3.87,1920,3.2,2760,3.95,1020
11DEC17:02:45:00,3.85,1890,3.19,2740,3.95,1020
11DEC17:03:00:00,3.87,1920,3.18,2720,3.95,1020
11DEC17:03:15:00,3.87,1920,3.17,2710,3.95,1020
11DEC17:03:30:00,3.87,1920,3.17,2710,3.95,1020
11DEC17:03:45:00,3.86,1900,3.17,2710,3.96,1030
11DEC17:04:00:00,3.86,1900,3.17,2710,3.95,1020
11DEC17:04:15:00,3.86,1900,3.17,2710,3.96,1030
11DEC17:04:30:00,3.87,1920,3.18,2720,3.96,1030
11DEC17:04:45:00,3.85,1890,3.18,2720,3.95,1020
11DEC17:05:00:00,3.87,1920,3.19,2740,3.96,1030
11DEC17:05:15:00,3.87,1920,3.19,2740,3.96,1030
11DEC17:05:30:00,3.86,1900,3.2,2760,3.95,1020
11DEC17:05:45:00,3.87,1920,3.21,2780,3.95,1020
11DEC17:06:00:00,3.87,1920,3.22,2800,3.95,1020
11DEC17:06:15:00,3.86,1900,3.23,2820,3.95,1020
11DEC17:06:30:00,3.87,1920,3.24,2840,3.96,1030
11DEC17:06:45:00,3.83,1850,3.25,2860,3.95,1020
11DEC17:07:00:00,3.7,1650,3.26,2880,3.96,1030
11DEC17:07:15:00,3.52,1370,3.28,2920,3.95,1020
11DEC17:07:30:00,3.39,1180,3.29,2940,3.96,1030
11DEC17:07:45:00,3.45,1270,3.38,3120,3.96,1030
11DEC17:08:00:00,3.94,2040,3.38,3120,3.95,1020
11DEC17:08:15:00,4.55,3090,3.34,3040,3.95,1020
11DEC17:08:30:00,5,3850,3.33,3020,3.95,1020
11DEC17:08:45:00,5.37,4540,3.33,3020,3.95,1020
11DEC17:09:00:00,5.59,4980,3.34,3040,3.95,1020
11DEC17:09:15:00,5.55,4890,3.34,3040,3.95,1020
11DEC17:09:30:00,5.19,4190,3.35,3060,3.95,1020
11DEC17:09:45:00,4.84,3570,3.35,3060,3.95,1020
11DEC17:10:00:00,4.59,3160,3.36,3080,3.95,1020
11DEC17:10:15:00,4.42,2870,3.36,3080,3.95,1020
11DEC17:10:30:00,4.3,2650,3.37,3100,3.95,1020
11DEC17:10:45:00,4.26,2580,3.37,3100,3.95,1020
11DEC17:11:00:00,4.25,2570,3.37,3100,3.95,1020
11DEC17:11:15:00,4.23,2530,3.37,3100,3.95,1020
11DEC17:11:30:00,4.2,2480,3.37,3100,3.95,1020
11DEC17:11:45:00,4.19,2460,3.38,3120,3.95,1020
11DEC17:12:00:00,4.16,2410,3.38,3120,3.95,1020
11DEC17:12:15:00,4.14,2380,3.38,3120,3.95,1020
11DEC17:12:30:00,4.12,2350,3.39,3150,3.95,1020
11DEC17:12:45:00,4.09,2300,3.39,3150,3.95,1020
11DEC17:13:00:00,4.05,2230,3.39,3150,3.95,1020
11DEC17:13:15:00,4,2140,3.4,3170,3.95,1020
11DEC17:13:30:00,3.95,2060,3.4,3170,3.95,1020
11DEC17:13:45:00,3.88,1940,3.4,3170,3.95,1020
11DEC17:14:00:00,3.81,1820,3.39,3150,3.95,1020
11DEC17:14:15:00,3.72,1680,3.39,3150,3.95,1020
11DEC17:14:30:00,3.62,1520,3.39,3150,3.95,1020
11DEC17:14:45:00,3.61,1510,3.39,3150,3.95,1020
11DEC17:15:00:00,3.61,1510,3.39,3150,3.95,1020
11DEC17:15:15:00,3.61,1510,3.39,3150,3.95,1020
11DEC17:15:30:00,3.58,1460,3.39,3150,3.95,1020
11DEC17:15:45:00,3.52,1370,3.4,3170,3.95,1020
11DEC17:16:00:00,3.46,1280,3.42,3210,3.95,1020
11DEC17:16:15:00,3.37,1150,3.44,3250,3.95,1020
11DEC17:16:30:00,3.29,1040,3.48,3340,3.95,1020
11DEC17:16:45:00,3.22,952,3.52,3430,3.95,1020
11DEC17:17:00:00,3.26,1000,3.57,3540,3.95,1020
11DEC17:17:15:00,3.39,1180,3.62,3650,3.95,1020
11DEC17:17:30:00,3.49,1330,3.67,3770,3.95,1020
11DEC17:17:45:00,3.55,1410,3.71,3860,3.95,1020
11DEC17:18:00:00,3.62,1520,3.75,3960,3.95,1020
11DEC17:18:15:00,3.67,1600,3.78,4030,3.95,1020
11DEC17:18:30:00,3.74,1710,3.8,4080,3.95,1020
11DEC17:18:45:00,3.83,1850,3.82,4120,3.95,1020
11DEC17:19:00:00,3.89,1950,3.83,4150,3.95,1020
11DEC17:19:15:00,3.95,2060,3.84,4170,3.95,1020
11DEC17:19:30:00,4.02,2180,3.83,4150,3.95,1020
11DEC17:19:45:00,4.09,2300,3.83,4150,3.95,1020
11DEC17:20:00:00,4.14,2380,3.82,4120,3.94,1010
11DEC17:20:15:00,4.19,2460,3.81,4100,3.95,1020
11DEC17:20:30:00,4.18,2450,3.79,4050,3.94,1010
11DEC17:20:45:00,4.18,2450,3.77,4000,3.95,1020
11DEC17:21:00:00,4.22,2510,3.75,3960,3.95,1020
11DEC17:21:15:00,4.23,2530,3.74,3930,3.94,1010
11DEC17:21:30:00,4.19,2460,3.72,3880,3.95,1020
11DEC17:21:45:00,4.18,2450,3.7,3840,3.95,1020
11DEC17:22:00:00,4.19,2460,3.68,3790,3.95,1020
11DEC17:22:15:00,4.21,2500,3.66,3740,3.95,1020
11DEC17:22:30:00,4.24,2550,3.64,3700,3.94,1010
11DEC17:22:45:00,4.29,2640,3.62,3650,3.94,1010
11DEC17:23:00:00,4.26,2580,3.59,3580,3.94,1010
11DEC17:23:15:00,4.18,2450,3.56,3520,3.94,1010
11DEC17:23:30:00,4.12,2350,3.53,3450,3.94,1010
11DEC17:23:45:00,4.08,2280,3.51,3400,3.94,1010
12DEC17:00:00:00,4.04,2210,3.49,3360,3.94,1010
12DEC17:00:15:00,3.99,2120,3.46,3300,3.93,1010
12DEC17:00:30:00,3.93,2020,3.44,3250,3.93,1010
12DEC17:00:45:00,3.88,1940,3.42,3210,3.93,1010
12DEC17:01:00:00,3.83,1850,3.4,3170,3.93,1010
12DEC17:01:15:00,3.79,1790,3.38,3120,3.93,1010
12DEC17:01:30:00,3.74,1710,3.36,3080,3.93,1010
12DEC17:01:45:00,3.67,1600,3.34,3040,3.93,1010
12DEC17:02:00:00,3.6,1490,3.33,3020,3.93,1010
12DEC17:02:15:00,3.58,1460,3.31,2980,3.93,1010
12DEC17:02:30:00,3.56,1430,3.29,2940,3.93,1010
12DEC17:02:45:00,3.54,1400,3.28,2920,3.93,1010
12DEC17:03:00:00,3.51,1360,3.26,2880,3.93,1010
12DEC17:03:15:00,3.55,1410,3.25,2860,3.93,1010
12DEC17:03:30:00,3.6,1490,3.24,2840,3.93,1010
12DEC17:03:45:00,3.65,1570,3.23,2820,3.93,1010
12DEC17:04:00:00,3.74,1710,3.23,2820,3.93,1010
12DEC17:04:15:00,3.81,1820,3.22,2800,3.93,1010
12DEC17:04:30:00,3.86,1900,3.22,2800,3.93,1010
12DEC17:04:45:00,3.96,2070,3.23,2820,3.93,1010
12DEC17:05:00:00,4.09,2300,3.23,2820,3.93,1010
12DEC17:05:15:00,4.14,2380,3.25,2860,3.93,1010
12DEC17:05:30:00,4.14,2380,3.26,2880,3.93,1010
12DEC17:05:45:00,4.12,2350,3.29,2940,3.93,1010
12DEC17:06:00:00,4.08,2280,3.31,2980,3.93,1010
12DEC17:06:15:00,4.03,2190,3.34,3040,3.93,1010
12DEC17:06:30:00,3.98,2110,3.37,3100,3.92,999
12DEC17:06:45:00,3.95,2060,3.4,3170,3.92,999
12DEC17:07:00:00,3.94,2040,3.42,3210,3.93,1010
12DEC17:07:15:00,3.85,1890,3.45,3270,3.92,999
12DEC17:07:30:00,3.73,1690,3.47,3320,3.92,999
12DEC17:07:45:00,3.66,1580,3.49,3360,3.92,999
12DEC17:08:00:00,3.64,1550,3.5,3380,3.92,999
12DEC17:08:15:00,3.63,1540,3.51,3400,3.93,1010
12DEC17:08:30:00,3.63,1540,3.52,3430,3.93,1010
12DEC17:08:45:00,3.63,1540,3.52,3430,3.92,999
12DEC17:09:00:00,3.62,1520,3.52,3430,3.92,999
12DEC17:09:15:00,3.61,1510,3.52,3430,3.92,999
12DEC17:09:30:00,3.57,1440,3.52,3430,3.92,999
12DEC17:09:45:00,3.47,1300,3.51,3400,3.93,1010
12DEC17:10:00:00,3.34,1110,3.5,3380,3.93,1010
12DEC17:10:15:00,3.28,1030,3.49,3360,3.92,999
12DEC17:10:30:00,3.83,1850,3.48,3340,3.92,999
12DEC17:10:45:00,4.75,3420,3.47,3320,3.92,999
12DEC17:11:00:00,5.26,4320,3.45,3270,3.92,999
12DEC17:11:15:00,5.48,4750,3.44,3250,3.92,999
12DEC17:11:30:00,5.55,4890,3.42,3210,3.92,999
12DEC17:11:45:00,5.58,4960,3.41,3190,3.92,999
12DEC17:12:00:00,5.57,4930,3.39,3150,3.92,999
12DEC17:12:15:00,5.54,4870,3.38,3120,3.92,999
12DEC17:12:30:00,5.46,4710,3.37,3100,3.93,1010
12DEC17:12:45:00,5.35,4500,3.35,3060,3.92,999
12DEC17:13:00:00,5.21,4230,3.34,3040,3.92,999
12DEC17:13:15:00,5.1,4030,3.32,3000,3.91,993
12DEC17:13:30:00,4.97,3790,3.31,2980,3.92,999
12DEC17:13:45:00,4.85,3590,3.3,2960,3.92,999
12DEC17:14:00:00,4.7,3330,3.3,2960,3.92,999
12DEC17:14:15:00,4.54,3080,3.3,2960,3.92,999
12DEC17:14:30:00,4.36,2760,3.3,2960,3.92,999
12DEC17:14:45:00,4.17,2430,3.31,2980,3.92,999
12DEC17:15:00:00,4.02,2180,3.32,3000,3.92,999
12DEC17:15:15:00,3.88,1940,3.33,3020,3.92,999
12DEC17:15:30:00,3.73,1690,3.33,3020,3.92,999
12DEC17:15:45:00,3.59,1470,3.34,3040,3.93,1010
12DEC17:16:00:00,3.46,1280,3.35,3060,3.91,993
12DEC17:16:15:00,3.36,1140,3.35,3060,3.91,993
12DEC17:16:30:00,3.3,1060,3.35,3060,3.91,993
12DEC17:16:45:00,3.26,1000,3.36,3080,3.92,999
12DEC17:17:00:00,3.25,992,3.35,3060,3.91,993
12DEC17:17:15:00,3.2,926,3.35,3060,3.92,999
12DEC17:17:30:00,3.15,863,3.35,3060,3.93,1010
12DEC17:17:45:00,3.08,776,3.35,3060,3.91,993
12DEC17:18:00:00,3,682,3.35,3060,3.91,993
12DEC17:18:15:00,2.97,647,3.36,3080,3.91,993
12DEC17:18:30:00,2.98,659,3.37,3100,3.91,993
12DEC17:18:45:00,3.04,728,3.41,3190,3.92,999
12DEC17:19:00:00,3.12,825,3.46,3300,3.91,993
12DEC17:19:15:00,3.22,952,3.54,3470,3.92,999
12DEC17:19:30:00,3.28,1030,3.62,3650,3.93,1010
12DEC17:19:45:00,3.36,1140,3.72,3880,3.92,999
12DEC17:20:00:00,3.43,1240,3.81,4100,3.92,999
12DEC17:20:15:00,3.5,1340,3.89,4300,3.92,999
12DEC17:20:30:00,3.56,1430,3.95,4450,3.91,993
12DEC17:20:45:00,3.63,1540,3.99,4550,3.91,993
12DEC17:21:00:00,3.69,1630,4.02,4630,3.91,993
12DEC17:21:15:00,3.75,1720,4.04,4680,3.92,999
12DEC17:21:30:00,3.82,1840,4.04,4680,3.91,993
12DEC17:21:45:00,3.9,1970,4.03,4650,3.91,993
12DEC17:22:00:00,3.92,2010,4.02,4630,3.91,993
12DEC17:22:15:00,3.88,1940,4,4580,3.91,993
12DEC17:22:30:00,3.84,1870,3.97,4500,3.91,993
12DEC17:22:45:00,3.8,1810,3.95,4450,3.91,993
12DEC17:23:00:00,3.8,1810,3.92,4370,3.92,999
12DEC17:23:15:00,3.8,1810,3.88,4270,3.92,999
12DEC17:23:30:00,3.83,1850,3.85,4200,3.91,993
12DEC17:23:45:00,3.86,1900,3.81,4100,3.91,993
13DEC17:00:00:00,3.86,1900,3.77,4000,3.91,993
13DEC17:00:15:00,3.88,1940,3.73,3910,3.91,993
13DEC17:00:30:00,3.88,1940,3.7,3840,3.92,999
13DEC17:00:45:00,3.87,1920,3.66,3740,3.91,993
13DEC17:01:00:00,3.85,1890,3.63,3670,3.91,993
13DEC17:01:15:00,3.8,1810,3.59,3580,3.91,993
13DEC17:01:30:00,3.76,1740,3.55,3490,3.91,993
13DEC17:01:45:00,3.71,1660,3.52,3430,3.91,993
13DEC17:02:00:00,3.7,1650,3.49,3360,3.91,993
13DEC17:02:15:00,3.69,1630,3.46,3300,3.91,993
13DEC17:02:30:00,3.66,1580,3.43,3230,3.91,993
13DEC17:02:45:00,3.61,1510,3.39,3150,3.91,993
13DEC17:03:00:00,3.53,1380,3.37,3100,3.91,993
13DEC17:03:15:00,3.5,1340,3.34,3040,3.91,993
13DEC17:03:30:00,3.51,1360,3.31,2980,3.91,993
13DEC17:03:45:00,3.53,1380,3.28,2920,3.91,993
13DEC17:04:00:00,3.52,1370,3.26,2880,3.91,993
13DEC17:04:15:00,3.5,1340,3.24,2840,3.91,993
13DEC17:04:30:00,3.48,1310,3.21,2780,3.91,993
13DEC17:04:45:00,3.45,1270,3.19,2740,3.91,993
13DEC17:05:00:00,3.43,1240,3.17,2710,3.91,993
13DEC17:05:15:00,3.46,1280,3.15,2670,3.91,993
13DEC17:05:30:00,3.52,1370,3.13,2630,3.9,986
13DEC17:05:45:00,3.57,1440,3.11,2590,3.9,986
13DEC17:06:00:00,3.61,1510,3.1,2570,3.9,986
13DEC17:06:15:00,3.65,1570,3.08,2540,3.9,986
13DEC17:06:30:00,3.71,1660,3.07,2520,3.9,986
13DEC17:06:45:00,3.79,1790,3.06,2500,3.89,980
13DEC17:07:00:00,3.91,1990,3.05,2480,3.9,986
13DEC17:07:15:00,4.06,2250,3.04,2460,3.9,986
13DEC17:07:30:00,4.23,2530,3.04,2460,3.89,980
13DEC17:07:45:00,4.43,2890,3.04,2460,3.9,986
13DEC17:08:00:00,4.62,3200,3.03,2450,3.89,980
13DEC17:08:15:00,4.83,3550,3.04,2460,3.89,980
13DEC17:08:30:00,5.01,3860,3.04,2460,3.89,980
13DEC17:08:45:00,5.18,4170,3.05,2480,3.89,980
13DEC17:09:00:00,5.35,4500,3.06,2500,3.89,980
13DEC17:09:15:00,5.52,4830,3.08,2540,3.89,980
13DEC17:09:30:00,5.41,4610,3.09,2560,3.89,980
13DEC17:09:45:00,4.95,3760,3.11,2590,3.89,980
13DEC17:10:00:00,4.52,3050,3.13,2630,3.89,980
13DEC17:10:15:00,4.4,2830,3.14,2650,3.89,980
13DEC17:10:30:00,4.59,3160,3.16,2690,3.89,980
13DEC17:10:45:00,4.76,3430,3.38,3120,3.89,980
13DEC17:11:00:00,4.72,3370,3.54,3470,3.89,980
13DEC17:11:15:00,4.59,3160,3.57,3540,3.89,980
13DEC17:11:30:00,4.49,3000,3.44,3250,3.89,980
13DEC17:11:45:00,4.4,2830,3.28,2920,3.89,980
13DEC17:12:00:00,4.33,2710,3.23,2820,3.89,980
13DEC17:12:15:00,4.28,2620,3.22,2800,3.89,980
13DEC17:12:30:00,4.24,2550,3.22,2800,3.89,980
13DEC17:12:45:00,4.2,2480,3.21,2780,3.89,980
13DEC17:13:00:00,4.19,2460,3.21,2780,3.89,980
13DEC17:13:15:00,4.17,2430,3.21,2780,3.89,980
13DEC17:13:30:00,4.17,2430,3.2,2760,3.9,986
13DEC17:13:45:00,4.15,2400,3.2,2760,3.89,980
13DEC17:14:00:00,4.16,2410,3.19,2740,3.89,980
13DEC17:14:15:00,4.15,2400,3.18,2720,3.89,980
13DEC17:14:30:00,4.14,2380,3.17,2710,3.89,980
13DEC17:14:45:00,4.14,2380,3.17,2710,3.89,980
13DEC17:15:00:00,4.13,2360,3.16,2690,3.89,980
13DEC17:15:15:00,4.12,2350,3.16,2690,3.9,986
13DEC17:15:30:00,4.14,2380,3.16,2690,3.89,980
13DEC17:15:45:00,4.12,2350,3.18,2720,3.89,980
13DEC17:16:00:00,4.11,2330,3.2,2760,3.89,980
13DEC17:16:15:00,4.11,2330,3.24,2840,3.89,980
13DEC17:16:30:00,4.13,2360,3.3,2960,3.89,980
